	pdb	id	n_atoms	total_time	elapsed_time	worker_time	json_size	probe_out	removal_distance	n_workers
21626	kv1000/3EWL_A.pdb	16372394138182892295	1117	3689.4258670000004	0.6659729999999999	3688.759894	63077	6.0	2.4	4
21627	kv1000/3MCQ_A.pdb	3649376951644757070	2234	4544.559787	0.819566	4543.740221	130708	4.0	2.4	4
21628	kv1000/3TG9_A.pdb	18006546764467551952	2551	5220.655251	0.78289	5219.872361	1606148	4.0	0.0	4
21629	kv1000/3A6P_A.pdb	13939380849733708769	8570	3180.4262519999997	6.720663	3173.705589	6338411	4.0	0.0	4
21630	kv1000/3U5C_a.pdb	7404697150153642501	769	5292.950588000001	0.46493	5292.485658	84416	4.0	2.4	4
21631	kv1000/2YXH_A.pdb	315614869168142718	936	3079.313698	0.337479	3078.976219	196774	4.0	0.6	4
21632	kv1000/4LIM_A.pdb	489702576690391119	2754	6510.666828	1.196307	6509.470521	106794	4.0	2.4	4
21633	kv1000/2H6N_B.pdb	9839218059925301159	2363	2070.391819	1.0949790000000001	2069.29684	252746	6.0	2.4	4
21634	kv1000/3OS7_A.pdb	14554578955642224510	2708	4803.0239200000005	2.1391270000000002	4800.884793	463400	8.0	2.4	4
21635	kv1000/3KF6_B.pdb	10960909797883732645	822	4261.308536	0.26408400000000004	4261.044452	225761	4.0	0.6	4
21636	kv1000/4B87_A.pdb	12710347027968183542	2314	5743.6852149999995	0.923607	5742.761608	1935331	4.0	0.0	4
21637	kv1000/2O8Q_A.pdb	13991514039637189300	945	2391.38704	0.308031	2391.079009	273601	4.0	0.6	4
21638	kv1000/3ML4_A.pdb	6029517212123583839	1557	4573.732842	0.536634	4573.196207999999	1097443	4.0	0.0	4
21639	kv1000/2OKX_A.pdb	16267109220470941374	7476	2457.915857	5.3324489999999996	2452.583408	1852748	4.0	0.6	4
21640	kv1000/1BU3_A.pdb	12773161055753505656	799	57.503021	0.258821	57.2442	100457	4.0	1.2	4
21641	kv1000/4HFR_A.pdb	15122356861254458685	1718	6225.03323	0.553143	6224.480087	513095	4.0	1.2	4
21642	kv1000/3N98_A.pdb	11890549493888991049	4582	4637.745232	2.1809060000000002	4635.564326	1333153	4.0	0.6	4
21643	kv1000/3LHI_A.pdb	10359479227184600716	1745	4490.600855	0.500578	4490.1002770000005	111709	4.0	2.4	4
21644	kv1000/4GNR_A.pdb	2403181371510152223	2264	6155.43392	0.789425	6154.6444950000005	298286	4.0	2.4	4
21645	kv1000/2IN5_A.pdb	13967546204346591088	1558	2189.641337	0.49238000000000004	2189.148957	535629	4.0	0.6	4
21646	kv1000/1LPB_A.pdb	5626560929384894701	705	656.9548440000001	0.239262	656.715582	8404	4.0	2.4	4
21647	kv1000/2CO5_A.pdb	16321058943422208275	777	1788.913068	0.8510979999999999	1788.06197	52161	8.0	2.4	4
21648	kv1000/2RF0_D.pdb	4457243901730272250	456	2649.4516940000003	0.112801	2649.338893	46791	4.0	0.6	4
21649	kv1000/3C64_A.pdb	8438279684867500477	1258	3385.7563729999997	1.888528	3383.867845	221166	8.0	2.4	4
21650	kv1000/4F7F_B.pdb	2895994184121615933	798	6002.774208	0.247559	6002.526649	214330	4.0	1.2	4
21651	kv1000/3V39_A.pdb	14273884930138928305	3119	5422.000756	2.051687	5419.949068999999	321804	6.0	2.4	4
21652	kv1000/3UFI_A.pdb	7649111967955479783	2128	5353.366347	0.7487229999999999	5352.617624	86472	4.0	2.4	4
21653	kv1000/1JOA_A.pdb	11915631921610142537	3489	549.8061230000001	1.8739139999999999	547.932209	498936	6.0	2.4	4
21654	kv1000/4IDP_B.pdb	11272640698808659216	2951	6290.318953	1.6482009999999998	6288.670752	519469	4.0	1.2	4
21655	kv1000/1M56_C.pdb	7065461022045079263	2138	675.7500719999999	1.058708	674.691364	220130	4.0	2.4	4
21656	kv1000/4J6M_C.pdb	17317399119710993444	960	6368.063662	0.343713	6367.719949	131982	4.0	1.2	4
21657	kv1000/3LAZ_A.pdb	16729079267095648656	743	4468.861876	0.646455	4468.215421	25045	6.0	2.4	4
21658	kv1000/1YKB_E.pdb	17102098412822892894	1146	1416.305106	0.324832	1415.980274	50120	4.0	2.4	4
21659	kv1000/4IDP_B.pdb	2956258414526919159	2951	6285.197746	3.822397	6281.375349	535569	8.0	2.4	4
21660	kv1000/3ZJM_C.pdb	3597805563551199239	1418	5588.9345619999995	0.830134	5588.104428000001	247577	6.0	2.4	4
21661	kv1000/3EHC_A.pdb	1515423416370321025	1030	3664.359371	0.258052	3664.101319	122693	4.0	1.2	4
21662	kv1000/2XXP_A.pdb	13655772824422175768	2899	2986.18395	1.064734	2985.119216	2166021	4.0	0.0	4
21663	kv1000/3TCJ_B.pdb	16282636436391705134	696	5198.335842	0.22424000000000002	5198.111602	27700	4.0	2.4	4
21664	kv1000/1V0E_D.pdb	6969862377784528843	5230	1181.657967	2.849114	1178.808853	207738	4.0	2.4	4
21665	kv1000/1RGX_A.pdb	8957300299390354764	652	908.949596	0.791327	908.1582689999999	1873	6.0	2.4	4
21666	kv1000/1KLF_P.pdb	14519902356945462127	2051	623.9149980000001	1.190996	622.7240019999999	1385939	4.0	0.0	4
21667	kv1000/3JQP_D.pdb	2335943437576376216	2248	4189.670840999999	0.786553	4188.884288	474420	4.0	1.2	4
21668	kv1000/1POC_A.pdb	16997189991477910079	1064	823.3380980000001	0.347456	822.990642	90728	4.0	2.4	4
21669	kv1000/3VWA_A.pdb	14565404594299379132	3670	5469.882456	3.4748629999999996	5466.407593	556823	6.0	2.4	4
21670	kv1000/3DR7_D.pdb	13332253888632037711	2821	3539.3379579999996	1.193548	3538.1444100000003	701644	4.0	0.6	4
21671	kv1000/3QKS_A.pdb	9063974421130208442	1618	4971.318929	1.48738	4969.831549	166778	6.0	2.4	4
21672	kv1000/3JS8_A.pdb	14634319467519412064	4119	4203.945357	1.774729	4202.170628	780390	4.0	1.2	4
21673	kv1000/3KHK_A.pdb	4190813763171982020	3934	4278.488838	1.8028400000000002	4276.685998	1395493	4.0	0.6	4
21674	kv1000/3GOH_A.pdb	3726289073989021676	2278	3842.091505	0.8055899999999999	3841.285915	1570379	4.0	0.0	4
21675	kv1000/3PFT_A.pdb	11928955022365412015	1158	4868.291722999999	0.339485	4867.952238	400378	4.0	0.6	4
21676	kv1000/1QUS_A.pdb	16208712733347328956	2475	892.7186740000001	0.832593	891.8860810000001	242167	4.0	1.2	4
21677	kv1000/2D3Y_A.pdb	16759673722582432948	1714	1805.188997	0.508163	1804.680834	533612	4.0	0.6	4
21678	kv1000/3MJ0_A.pdb	11079957800938383394	951	4568.928651	0.544034	4568.384617000001	51011	6.0	2.4	4
21679	kv1000/1JEQ_A.pdb	12293032998048965209	4419	528.738229	3.584855	525.153374	1447129	4.0	0.6	4
21680	kv1000/1I2K_A.pdb	10936948808810837721	2078	407.256942	1.9585599999999999	405.298382	349181	8.0	2.4	4
21681	kv1000/4HSP_A.pdb	16780059273737922469	977	6235.400447	0.35706	6235.043387	381781	4.0	0.6	4
21682	kv1000/3BLE_A.pdb	8313480925486227075	2423	3366.3108119999997	0.93916	3365.3716520000003	600443	4.0	0.6	4
21683	kv1000/1GQK_B.pdb	11253707966660591454	5687	304.87392400000004	2.343451	302.530473	383049	4.0	2.4	4
21684	kv1000/3ZRP_A.pdb	9372796342522939562	2904	5611.289292	1.5790799999999998	5609.710212	150332	6.0	2.4	4
21685	kv1000/2GP4_A.pdb	5004428700993171017	3877	2044.3926600000002	2.296998	2042.0956620000002	663709	6.0	2.4	4
21686	kv1000/1KF6_C.pdb	1370173943521070068	1057	601.7515030000001	1.32342	600.428083	58325	6.0	2.4	4
21687	kv1000/3DXR_A.pdb	2621401308515972463	519	3558.362939	0.334925	3558.028014	507717	4.0	0.0	4
21688	kv1000/1V0E_D.pdb	4081353727944171134	5230	1203.21175	3.001677	1200.210073	658002	4.0	1.2	4
21689	kv1000/2CH7_A.pdb	5591382106865296432	2328	1736.943089	2.048378	1734.894711	558882	4.0	0.6	4
21690	kv1000/1LFP_A.pdb	8736941384142852671	1923	655.005029	1.598051	653.406978	532926	8.0	2.4	4
21691	kv1000/2EYU_A.pdb	16150410196078678572	1941	1908.9147269999999	0.693807	1908.22092	315262	4.0	1.2	4
21692	kv1000/2VXG_A.pdb	16146486019618389484	1039	2750.886273	0.30340500000000004	2750.582868	119426	4.0	1.2	4
21693	kv1000/4FG4_B.pdb	3057422479735919014	1432	6058.7041469999995	0.508538	6058.195609	66738	4.0	2.4	4
21694	kv1000/3CTR_A.pdb	2902468872216399844	602	3456.7889159999995	0.584679	3456.204237	5031	6.0	2.4	4
21695	kv1000/2O2X_A.pdb	5562947322799414460	1561	2351.7384460000003	0.468141	2351.270305	344487	4.0	0.6	4
21696	kv1000/3KEA_A.pdb	5129254964390721436	2258	4248.6400539999995	0.9341139999999999	4247.70594	83698	4.0	2.4	4
21697	kv1000/1YT3_A.pdb	17474965281359954551	3006	1438.9706310000001	1.1428989999999999	1437.827732	233283	4.0	2.4	4
21698	kv1000/3SK2_A.pdb	4989335601196456897	1054	5155.521652	1.577795	5153.943857	141558	8.0	2.4	4
21699	kv1000/3KVN_A.pdb	7111277292648066629	4793	4380.327208	2.068007	4378.259201	835442	4.0	1.2	4
21700	kv1000/1PP0_A.pdb	9969862140906088116	1527	826.407516	0.461132	825.946384	45201	4.0	2.4	4
21701	kv1000/3KF8_A.pdb	18102266765238162637	1740	4266.307765	0.875875	4265.43189	1161486	4.0	0.0	4
21702	kv1000/4IDP_B.pdb	14927961527269140803	2951	6288.700347	1.8728240000000003	6286.827523	1027095	4.0	0.6	4
21703	kv1000/1WMH_A.pdb	15817701114213709975	678	1330.0306970000001	0.23914499999999997	1329.791552	455276	4.0	0.0	4
21704	kv1000/3TNY_A.pdb	4300028576901237300	1914	5233.908735	0.636422	5233.272313	128795	4.0	2.4	4
21705	kv1000/4IZC_B.pdb	5302410404456928025	1769	6354.666857	0.70431	6353.962547	166643	4.0	2.4	4
21706	kv1000/4GA2_A.pdb	17344351960453896986	2091	6125.199193	0.9830270000000001	6124.216165999999	45113	6.0	2.4	4
21707	kv1000/3ZM6_A.pdb	1825385373401601992	3103	5600.398079	1.513998	5598.884081	1182067	4.0	0.6	4
21708	kv1000/3FX3_B.pdb	16199095155672394868	1777	3769.915511	0.671437	3769.244074	1506393	4.0	0.0	4
21709	kv1000/1QHH_C.pdb	15580619764267943362	817	882.560534	0.339325	882.2212089999999	10197	4.0	2.4	4
21710	kv1000/4I3M_A.pdb	9827969764236441895	1010	6259.552184	0.391808	6259.160376	115336	4.0	1.2	4
21711	kv1000/4I5U_A.pdb	13354585143275185800	2412	6270.306475	0.942185	6269.3642899999995	687791	4.0	0.6	4
21712	kv1000/2F6H_X.pdb	5391486074161607719	3161	1932.6028	1.225808	1931.3769920000002	2305485	4.0	0.0	4
21713	kv1000/3NAR_A.pdb	10736314157386424288	586	4641.24275	0.159616	4641.083134	148427	4.0	0.6	4
21714	kv1000/3HGQ_A.pdb	10613434241663248742	2425	3981.469557	2.223041	3979.2465159999997	489136	8.0	2.4	4
21715	kv1000/4JY8_A.pdb	11418118332666526897	2365	6428.437381000001	1.295882	6427.141499	476170	6.0	2.4	4
21716	kv1000/4GPV_A.pdb	18336362226688093759	2081	6179.4512079999995	1.425994	6178.025214	163950	6.0	2.4	4
21717	kv1000/4BTF_A.pdb	9130834498544059888	2943	5814.220253	1.8766150000000001	5812.343638	1378112	4.0	0.6	4
21718	kv1000/3HYB_A.pdb	9033179932175459226	871	4030.985218	0.571347	4030.413871	763745	4.0	0.0	4
21719	kv1000/4FBB_B.pdb	12682824775486164793	1829	6043.055163	0.742528	6042.312635	1533904	4.0	0.0	4
21720	kv1000/1H4X_A.pdb	14849126814811633806	879	363.651679	0.252083	363.399596	20905	4.0	2.4	4
21721	kv1000/2D81_A.pdb	2106597000168370444	2355	1824.240068	1.717948	1822.5221199999999	130379	8.0	2.4	4
21722	kv1000/2RG4_A.pdb	13363368039180094399	1630	2656.744004	0.5893430000000001	2656.154661	580074	4.0	0.6	4
21723	kv1000/3TCJ_B.pdb	572785029635916252	696	5199.509808	0.761704	5198.748104	65158	8.0	2.4	4
21724	kv1000/1AMX_A.pdb	3241171866196912983	1356	21.197816	0.386739	20.811076999999997	14339	4.0	2.4	4
21725	kv1000/3A0O_A.pdb	2858942420742852630	6134	3125.9301370000003	3.135201	3122.794936	3717353	4.0	0.0	4
21726	kv1000/3VW4_A.pdb	11428490508114760312	880	5464.334496	0.38582	5463.948676	69887	4.0	1.2	4
21727	kv1000/1IXC_A.pdb	8679865543145274048	2211	473.89785199999994	1.0262040000000001	472.87164800000005	1612362	4.0	0.0	4
21728	kv1000/3UFI_A.pdb	6694027342673278783	2128	5357.455497	0.889282	5356.566215	1553777	4.0	0.0	4
21729	kv1000/1IUW_A.pdb	5724032857596615283	3124	462.11949599999997	1.690536	460.42895999999996	545153	6.0	2.4	4
21730	kv1000/3IMK_A.pdb	17559531686949153541	1204	4165.825292	0.321445	4165.503847	229597	4.0	0.6	4
21731	kv1000/2O2X_A.pdb	14082208428380746827	1561	2352.138664	0.423471	2351.715193	181775	4.0	1.2	4
21732	kv1000/4C8V_H.pdb	10742610715024407645	734	5833.2282270000005	1.259449	5831.968778	97067	8.0	2.4	4
21733	kv1000/1S4E_F.pdb	9691164491857178210	2719	968.602818	2.110424	966.492394	315633	8.0	2.4	4
21734	kv1000/3GI1_B.pdb	7699156022737052005	1958	3824.2886670000003	0.5548069999999999	3823.7338600000003	55008	4.0	2.4	4
21735	kv1000/2HTI_A.pdb	2321051465561843416	939	2118.6526940000003	0.6133390000000001	2118.039355	39279	6.0	2.4	4
21736	kv1000/3PE6_A.pdb	5631003465128310596	4231	4843.223701	0.950103	4842.273598	512002	4.0	0.6	4
21737	kv1000/3Q2B_A.pdb	18279742259518192766	927	4951.837971	0.346488	4951.491483	698084	4.0	0.0	4
21738	kv1000/3QKS_A.pdb	3673397108449268759	1618	4969.858671	0.8719950000000001	4968.9866759999995	46574	4.0	2.4	4
21739	kv1000/3PYW_A.pdb	1606160674498625863	1360	4940.012584	0.822984	4939.1896	133674	6.0	2.4	4
21740	kv1000/1UN1_A.pdb	1253543695705490326	2219	1167.328176	0.707781	1166.620395	212751	4.0	1.2	4
21741	kv1000/4ILO_A.pdb	13167180186404138581	1656	6332.832181000001	2.837436	6329.994745	119371	8.0	2.4	4
21742	kv1000/1PJU_A.pdb	17336511786750582640	866	815.53905	0.27975	815.2593	244276	4.0	0.6	4
21743	kv1000/3NBC_A.pdb	6988532297003746095	1118	4643.69211	0.391664	4643.300446	685442	4.0	0.0	4
21744	kv1000/3LHI_A.pdb	14139977219673146249	1745	4492.93435	1.471774	4491.462576	187960	8.0	2.4	4
21745	kv1000/3CES_A.pdb	8047003596250850417	4093	3404.746401	1.8777490000000001	3402.868652	379215	4.0	2.4	4
21746	kv1000/2CO6_A.pdb	13008696259279333483	923	1792.20791	0.286569	1791.921341	111891	4.0	1.2	4
21747	kv1000/2ZPX_A.pdb	16435761546016857260	1103	3107.782282	0.386608	3107.395674	37675	4.0	2.4	4
21748	kv1000/4HX3_B.pdb	6043380472056475989	724	6248.923803	0.28168699999999997	6248.642116	11633	4.0	2.4	4
21749	kv1000/3SQF_A.pdb	12915262421899220617	764	5158.23373	0.727904	5157.505826	56544	8.0	2.4	4
21750	kv1000/3ANP_A.pdb	4556172058676621101	1637	3281.950127	0.6542100000000001	3281.2959170000004	1307798	4.0	0.0	4
21751	kv1000/3BES_R.pdb	14928803853458095932	2017	3347.422814	1.051408	3346.3714059999998	43130	4.0	2.4	4
21752	kv1000/2FA1_A.pdb	17002992925836704535	1252	1938.9549370000002	0.396301	1938.558636	231494	4.0	1.2	4
21753	kv1000/3RQW_J.pdb	16009124474188909330	2505	5093.636308	1.189341	5092.446967	1977869	4.0	0.0	4
21754	kv1000/3UXL_B.pdb	14245787437355481780	2675	5407.293446	1.032822	5406.2606240000005	482627	4.0	0.6	4
21755	kv1000/2PY2_A.pdb	14176398980506331427	995	2520.251267	0.5353	2519.715967	25527	6.0	2.4	4
21756	kv1000/1VQ8_A.pdb	1915597907954561317	1753	1258.174918	1.417392	1256.7575259999999	178058	6.0	2.4	4
21757	kv1000/3G67_A.pdb	434355784091062403	1685	3816.384124	1.502745	3814.881379	326053	4.0	0.6	4
21758	kv1000/1T6P_B.pdb	11701302284995117453	4991	1031.103498	2.912379	1028.1911189999998	563367	4.0	2.4	4
21759	kv1000/4GA2_A.pdb	2927118079567071153	2091	6124.25228	0.548778	6123.703502	39118	4.0	2.4	4
21760	kv1000/4I40_B.pdb	360380444661579737	1837	6264.105695	0.6378050000000001	6263.46789	624091	4.0	0.6	4
21761	kv1000/3GA5_B.pdb	14028271856660316634	2319	3822.2364390000002	0.812565	3821.423874	1458261	4.0	0.0	4
21762	kv1000/2P4G_A.pdb	11791569610941835368	1844	2492.1913870000003	0.61516	2491.576227	621127	4.0	0.6	4
21763	kv1000/2X3G_A.pdb	2712978924585428507	988	2836.2409940000002	0.29483000000000004	2835.946164	83979	4.0	1.2	4
21764	kv1000/3GKU_A.pdb	5519021705433866340	1630	3831.69956	1.762904	3829.9366560000003	133868	6.0	2.4	4
21765	kv1000/3U5G_U.pdb	2915779438688137080	882	5309.792211999999	1.000893	5308.791319	47648	6.0	2.4	4
21766	kv1000/3A1J_C.pdb	13524501359900476239	2068	3143.717397	1.239025	3142.478372	207159	6.0	2.4	4
21767	kv1000/3H9P_A.pdb	6667878876912994077	1739	3917.70835	0.528304	3917.180046	381423	4.0	1.2	4
21768	kv1000/3AOV_C.pdb	14116898429010130220	3246	3284.121896	1.244056	3282.8778399999997	229457	4.0	2.4	4
21769	kv1000/1A5T_A.pdb	2121930166061126576	2770	12.326607000000001	1.16133	11.165277	613809	4.0	0.6	4
21770	kv1000/3RPC_A.pdb	12017681335582292516	2027	5076.108961	0.525457	5075.583504	66234	4.0	2.4	4
21771	kv1000/2BRF_A.pdb	7335016022700419248	755	1662.274228	0.18670599999999998	1662.087522	48144	4.0	1.2	4
21772	kv1000/4ML9_A.pdb	4401500986482241343	1820	6609.157800999999	0.7944869999999999	6608.363314	673614	4.0	0.6	4
21773	kv1000/3D1P_A.pdb	11177199162687993704	932	3494.0045130000003	0.326187	3493.6783259999997	640367	4.0	0.0	4
21774	kv1000/4HUB_D.pdb	7494202455456088157	1148	6239.226524000001	0.573134	6238.6533899999995	1198126	4.0	0.0	4
21775	kv1000/4BT2_A.pdb	1572157994385796672	1668	5796.337876	0.9361139999999999	5795.4017619999995	139265	6.0	2.4	4
21776	kv1000/3KMH_A.pdb	18376677853357599565	1736	4333.543826	0.6093	4332.934526	1186976	4.0	0.0	4
21777	kv1000/3RQW_J.pdb	16771146493006573622	2505	5092.483482	2.614129	5089.869353	384923	8.0	2.4	4
21778	kv1000/4ABL_A.pdb	13595530617104214154	1206	5639.347618	1.126392	5638.221226	193142	8.0	2.4	4
21779	kv1000/1IK4_E.pdb	3951224551332600528	1161	424.22000599999996	0.41943500000000006	423.800571	59180	4.0	2.4	4
21780	kv1000/1GL4_A.pdb	10232920972135094040	2123	291.920256	1.39162	290.528636	319864	6.0	2.4	4
21781	kv1000/3FKC_A.pdb	9967232395168636354	881	3740.667229	0.334282	3740.332947	59564	4.0	1.2	4
21782	kv1000/2IN5_A.pdb	7108560068393570868	1558	2190.107403	0.495612	2189.611791	295782	4.0	1.2	4
21783	kv1000/4JD9_A.pdb	10425231362159737206	872	6396.388406	0.291934	6396.096472	19361	4.0	2.4	4
21784	kv1000/2HYI_B.pdb	7399919408303740989	730	2122.1780120000003	0.269179	2121.908833	485675	4.0	0.0	4
21785	kv1000/2FKG_A.pdb	17112727107755652714	2407	1956.5129550000001	1.3401049999999999	1955.17285	363933	4.0	1.2	4
21786	kv1000/2VT8_A.pdb	11914260980231745523	1073	2742.3436920000004	0.281405	2742.062287	58937	4.0	2.4	4
21787	kv1000/2Y0N_A.pdb	10073486653948848390	1359	2992.364158	0.455715	2991.908443	245575	4.0	1.2	4
21788	kv1000/2V8S_E.pdb	5933592282025202175	1148	2690.542919	0.35304	2690.189879	153072	4.0	1.2	4
21789	kv1000/2Y9X_B.pdb	1914600446139250928	3207	3023.644542	1.234082	3022.41046	212694	4.0	2.4	4
21790	kv1000/3K8P_C.pdb	11573554744509660555	2458	4239.105777000001	1.0493569999999999	4238.05642	228743	4.0	1.2	4
21791	kv1000/2J1R_B.pdb	6499108500910424409	1078	2207.882103	0.498079	2207.384024	17631	6.0	2.4	4
21792	kv1000/3FHV_A.pdb	14811900600759220832	1053	3736.742793	0.335188	3736.407605	736269	4.0	0.0	4
21793	kv1000/1YKB_E.pdb	9859583772784052212	1146	1418.5485	0.346605	1418.201895	304598	4.0	0.6	4
21794	kv1000/2HQL_A.pdb	6100613166948567665	880	2108.012797	0.338638	2107.674159	59413	4.0	1.2	4
21795	kv1000/3N89_A.pdb	9065818868535233638	2697	4622.406198	2.635989	4619.770209	535830	8.0	2.4	4
21796	kv1000/2QKE_D.pdb	207527046899517582	835	2561.9126530000003	0.276381	2561.6362719999997	65565	4.0	2.4	4
21797	kv1000/2Y8N_B.pdb	4999456861963022248	645	3022.301938	0.188033	3022.113905	181023	4.0	0.6	4
21798	kv1000/3U5E_S.pdb	15852730608274804362	1445	5299.944125999999	2.0673310000000003	5297.876795	180518	8.0	2.4	4
21799	kv1000/3H8U_A.pdb	16933931279127315052	915	3912.789297	0.27476	3912.5145369999996	292149	4.0	0.6	4
21800	kv1000/3RJT_A.pdb	3811908570313461792	1678	5066.178815	0.472779	5065.706036	115237	4.0	1.2	4
21801	kv1000/4GEK_A.pdb	12950619357975125726	1600	6138.317784000001	0.5259199999999999	6137.791864	157766	4.0	2.4	4
21802	kv1000/4BJT_A.pdb	7142264154509803807	2148	5760.038086	0.484044	5759.554042	859534	4.0	0.0	4
21803	kv1000/1ZR6_A.pdb	6508708610456004927	3756	1473.744973	1.261733	1472.48324	2111292	4.0	0.0	4
21804	kv1000/3LIM_D.pdb	17491343858440525678	1388	4497.549559	0.34526599999999996	4497.204293	118681	4.0	1.2	4
21805	kv1000/1II0_B.pdb	6757995082485310326	4223	422.244115	1.824071	420.420044	2087530	4.0	0.6	4
21806	kv1000/2G0D_A.pdb	13686446098397663104	3222	1988.644068	1.28662	1987.357448	1035062	4.0	0.6	4
21807	kv1000/1R7A_A.pdb	3565617740411461614	3964	896.6598119999999	2.440111	894.219701	448435	6.0	2.4	4
21808	kv1000/3GYR_J.pdb	6501764497113453709	4560	3876.520861	2.8813419999999996	3873.639519	689049	6.0	2.4	4
21809	kv1000/3G3S_A.pdb	9029232302436346514	1948	3790.7837289999998	0.601166	3790.1825630000003	120649	4.0	2.4	4
21810	kv1000/3BB9_A.pdb	11356111746115743415	925	3344.220319	0.288438	3343.931881	75404	4.0	2.4	4
21811	kv1000/1MZP_A.pdb	3574182502004574983	1715	719.638434	0.581515	719.056919	214746	4.0	1.2	4
21812	kv1000/4LIM_A.pdb	3727038019943194195	2754	6518.186997999999	1.364132	6516.8228659999995	812211	4.0	0.6	4
21813	kv1000/3F79_D.pdb	2579036920369923609	1713	3723.94101	0.694654	3723.246356	1610291	4.0	0.0	4
21814	kv1000/3CP7_A.pdb	11624265504750433798	1603	3447.6536549999996	0.390815	3447.26284	86115	4.0	1.2	4
21815	kv1000/4BWD_A.pdb	17478075568141037678	418	5824.099692	0.684513	5823.415179	1876	6.0	2.4	4
21816	kv1000/3M32_E.pdb	9863294003777232852	3306	4528.429765	1.246523	4527.183242	105487	4.0	2.4	4
21817	kv1000/3OE3_A.pdb	10897826986021602162	659	4771.316506	0.24707199999999999	4771.069434	27056	4.0	2.4	4
21818	kv1000/3RMR_A.pdb	1677140696188958681	1842	5073.109348	0.753606	5072.355742	293778	4.0	1.2	4
21819	kv1000/1A1X_A.pdb	11043636113257716452	880	2.633973	0.285481	2.348492	35782	4.0	2.4	4
21820	kv1000/3CEB_A.pdb	6869229092182186621	1610	3402.435015	0.538551	3401.896464	504530	4.0	0.6	4
21821	kv1000/3O2Q_A.pdb	10096149623570952923	2506	4766.906221	0.9793200000000001	4765.926901	348159	4.0	1.2	4
21822	kv1000/3KW3_B.pdb	4094373371305509783	2742	4388.077153	1.1921760000000001	4386.884977000001	722480	4.0	0.6	4
21823	kv1000/3JQO_A.pdb	10848923641644509906	1443	4177.863681	1.8205669999999998	4176.043114	50396	6.0	2.4	4
21824	kv1000/1PL7_A.pdb	13474763223868678920	2676	821.224495	0.8563709999999999	820.368124	1741244	4.0	0.0	4
21825	kv1000/2VLT_B.pdb	4917674691768779081	850	2723.451309	0.208412	2723.242897	128331	4.0	0.6	4
21826	kv1000/3N70_A.pdb	15708333138642205430	1059	4606.531167	0.332939	4606.198228	343887	4.0	0.6	4
21827	kv1000/1LTS_A.pdb	3690393104518686178	1511	662.14545	0.43770699999999996	661.7077429999999	323514	4.0	0.6	4
21828	kv1000/1UZ5_A.pdb	16916501591722346581	2918	1177.591336	1.422964	1176.168372	917140	4.0	0.6	4
21829	kv1000/2HCF_A.pdb	11844613679525642985	1740	2079.809073	0.883655	2078.925418	139240	6.0	2.4	4
21830	kv1000/3B0C_T.pdb	13988928904703887161	750	3312.656608	1.035118	3311.62149	128124	8.0	2.4	4
21831	kv1000/3U5C_a.pdb	6208555462759799835	769	5293.702429	0.797942	5292.904487	134887	6.0	2.4	4
21832	kv1000/2WB0_X.pdb	17904107847007174708	2470	2781.613191	1.2482469999999999	2780.364944	1857442	4.0	0.0	4
21833	kv1000/1W20_A.pdb	14362634091488466661	3008	1297.434337	0.985183	1296.449154	1732197	4.0	0.0	4
21834	kv1000/3GU3_A.pdb	2863464007349085707	2204	3854.4932759999997	2.059283	3852.433993	350834	8.0	2.4	4
21835	kv1000/3EHC_A.pdb	3763156819187099630	1030	3663.519599	0.879659	3662.63994	129262	8.0	2.4	4
21836	kv1000/3CTR_A.pdb	11035791555206093105	602	3457.7016710000003	0.9350379999999999	3456.7666329999997	10299	8.0	2.4	4
21837	kv1000/4HX3_B.pdb	588369417870094131	724	6250.667635	0.314488	6250.353147	643171	4.0	0.0	4
21838	kv1000/4FWG_A.pdb	17563970515809517162	4010	6091.216050999999	2.816313	6088.399738	1711317	4.0	0.6	4
21839	kv1000/3GUU_A.pdb	11991040619346052161	3263	3859.586586	1.679273	3857.907313	327865	6.0	2.4	4
21840	kv1000/2PU8_B.pdb	5665282716546799151	2892	2518.589975	1.210724	2517.3792510000003	674545	4.0	0.6	4
21841	kv1000/3G1N_A.pdb	10773184868209832052	3080	3782.771936	1.109089	3781.662847	264934	4.0	2.4	4
21842	kv1000/3GYR_J.pdb	14993804599834383830	4560	3884.483235	2.297026	3882.1862090000004	1335312	4.0	0.6	4
21843	kv1000/2CKX_A.pdb	10676950421287179042	677	1765.162216	0.176427	1764.985789	65674	4.0	1.2	4
21844	kv1000/3C9A_A.pdb	4340609848436915749	1664	3390.853322	1.750144	3389.1031780000003	431837	8.0	2.4	4
21845	kv1000/2HCF_A.pdb	2928592911584422837	1740	2082.7885899999997	0.481976	2082.306614	204211	4.0	1.2	4
21846	kv1000/1LFP_A.pdb	10826174715328662855	1923	652.427877	0.5715100000000001	651.856367	401348	4.0	2.4	4
21847	kv1000/3K0W_A.pdb	4127934536782206346	1457	4213.877475	0.9553280000000001	4212.922147	60623	6.0	2.4	4
21848	kv1000/1MKZ_A.pdb	6735736563385858866	1295	702.4163629999999	0.376417	702.039946	55295	4.0	2.4	4
21849	kv1000/1H21_A.pdb	15711512017963106868	1845	337.941056	0.8261799999999999	337.114876	128691	4.0	2.4	4
21850	kv1000/3L22_A.pdb	16379618911606106252	3364	4408.2616179999995	3.052844	4405.208774000001	519149	8.0	2.4	4
